Nume Miner,ID Miner Rezultat,Nivel Final,Putere Rezultat (GH/s),Bonus Rezultat %,Cost RLT/RST,XP Reward,Timp Craft (Secunde),Poate fi vândut,Miner Sursa 1 Nume,Miner Sursa 1 ID,Miner Sursa 1 Cantitate,Miner Sursa 1 Nivel,Miner Sursa 1 Putere (GH/s),Miner Sursa 1 Bonus %,Piesa 1 Nume,Piesa 1 ID,Piesa 1 Cantitate,Piesa 1 Nivel,Miner Sursa 2 Nume,Miner Sursa 2 ID,Miner Sursa 2 Cantitate,Miner Sursa 2 Nivel,Miner Sursa 2 Putere (GH/s),Miner Sursa 2 Bonus %,Piesa 2 Nume,Piesa 2 ID,Piesa 2 Cantitate,Piesa 2 Nivel,Piesa 3 Nume,Piesa 3 ID,Piesa 3 Cantitate,Piesa 3 Nivel
Spartan BOSS,660d35dedd01bc97e5d3cce7,1,1627500.0,7.92,0.83,163,0,True,Spartan BOSS,660d35dedd01bc97e5d3cce4,2,0,620000.0,5.25,Wire,61b3604967433d2dc58893b0,2400,0,,,,,,,,,,,,,,
Spartan BOSS,660d35dedd01bc97e5d3ccef,2,4272240.0,10.34,2.18,428,0,True,Spartan BOSS,660d35dedd01bc97e5d3cce7,2,1,1627500.0,7.92,Wire,6319f81fa8ce530569eee9dd,135,1,,,,,,,,,,,,,,
Spartan BOSS,660d35dedd01bc97e5d3ccf7,3,11214630.0,13.86,6.0,1122,0,True,Spartan BOSS,660d35dedd01bc97e5d3ccef,2,2,4272240.0,10.34,Wire,61b35dcd67433d2dc57daca3,17,2,,,,,,,,,,,,,,
Spartan BOSS,660d35dedd01bc97e5d3ccff,4,29438430.0,18.48,16.0,2944,0,True,Spartan BOSS,660d35dedd01bc97e5d3ccf7,2,3,11214630.0,13.86,Wire,6319f969a8ce530569f4b3e8,4,3,,,,,,,,,,,,,,
Speedster-9000,631f7a8d8238ed283a234838,1,1443750.0,3.15,0.73,145,0,True,Speedster-9000,629627d7530f48a8e7bb8f61,2,0,550000.0,3.0,Fan,61b35fea67433d2dc586f7fe,2100,0,,,,,,,,,,,,,,
Speedster-9000,631f7a8f8238ed283a234852,3,9948435.0,3.47,5.5,995,0,True,Speedster-9000,631f7a8e8238ed283a234845,2,2,3789870.0,3.31,Fan,61b35dac67433d2dc57d1156,14,2,,,,,,,,,,,,,,
Speedster-9000,631f7a918238ed283a23485f,4,26114655.0,3.65,14.0,2612,0,True,Speedster-9000,631f7a8f8238ed283a234852,2,3,9948435.0,3.47,Fan,6319f918a8ce530569f33dd5,3,3,,,,,,,,,,,,,,
Speedster-9000,631f7a928238ed283a23486c,5,68551035.0,3.83,35.0,6856,0,True,Speedster-9000,631f7a918238ed283a23485f,2,4,26114655.0,3.65,Fan,6196269b67433d2dc52e0130,13,4,,,,,,,,,,,,,,
Spicy Sips,68da8260e14c19fae5341ad7,3,500000000.0,50.0,76.0,50000,0,True,Spicy Sips,68da8260e14c19fae5341ad1,2,2,175000000.0,25.0,Fan,61b35dac67433d2dc57d1156,85,2,,,,,,,,,,,,,,
Spirited Away,6971fb9c6cca9b4fec382f7d,5,5250000000.0,65.0,100.0,525000,0,True,Spirited Away,6971fb9c6cca9b4fec382f77,2,4,2000000000.0,40.0,Hashboard,6196289f67433d2dc53c0c5d,5,4,,,,,,,,,,,,,,
Spirited Away,6971fb9c6cca9b4fec382f77,4,2000000000.0,40.0,40.0,200000,0,True,Spirited Away,6971fb9c6cca9b4fec382f71,2,3,800000000.0,28.0,Hashboard,6319fc56a8ce530569024d79,10,3,,,,,,,,,,,,,,
Spirited Away,6971fb9c6cca9b4fec382f6b,2,300000000.0,19.0,5.5,30000,0,True,Spirited Away,6971fb9c6cca9b4fec382f65,2,1,110000000.0,13.0,Hashboard,6319f840a8ce530569ef82b7,335,1,,,,,,,,,,,,,,
Spirited Away,6971fb9c6cca9b4fec382f65,1,110000000.0,13.0,1.3,11000,0,True,Spirited Away,6971fb9c6cca9b4fec382f62,2,0,42000000.0,8.0,Hashboard,61b3606767433d2dc58913a9,3600,0,,,,,,,,,,,,,,
SproutSquad,668fe45d7643815232eb76df,1,630000.0,0.4,0.16,63,0,False,SproutSquad,668fe45d7643815232eb76dc,2,0,240000.0,0.0,Hashboard,61b3606767433d2dc58913a9,500,0,,,,,,,,,,,,,,
SR-2,6728c2d011377391a0d2529d,2,46860000.0,7.5,13.0,4686,0,False,SR-2,6728c2d011377391a0d25297,2,1,17850000.0,4.5,Wire,6319f81fa8ce530569eee9dd,795,1,,,,,,,,,,,,,,
Ssssanta miner,676d93fa72a3f35ebee2c9ad,5,460000000.0,45.56,891.0,46000,0,True,Ssssanta miner,676d93fa72a3f35ebee2c9a7,2,4,172000000.0,30.38,Hashboard,6196289f67433d2dc53c0c5d,43,4,,,,,,,,,,,,,,
Stadium Pulse,6984be9ba2774cefbbd7a356,2,400000000.0,40.0,25.0,40000,0,False,Stadium Pulse,6984be9ba2774cefbbd7a350,2,1,150000000.0,25.0,Hashboard,6319f840a8ce530569ef82b7,500,1,,,,,,,,,,,,,,
Stadium Pulse,6984be9ba2774cefbbd7a35c,3,1000000000.0,75.0,50.0,100000,0,False,Stadium Pulse,6984be9ba2774cefbbd7a356,2,2,400000000.0,40.0,Hashboard,61b35e3767433d2dc57f86a2,50,2,,,,,,,,,,,,,,
Stadium Pulse,6984be9ba2774cefbbd7a350,1,150000000.0,25.0,10.0,15000,0,False,Stadium Pulse,6984be9ba2774cefbbd7a34d,2,0,55000000.0,15.0,Hashboard,61b3606767433d2dc58913a9,5000,0,,,,,,,,,,,,,,
Starforge,6705228172cf73b1d5d306c3,5,470000000.0,29.0,257.0,47000,0,False,Starforge,6705228172cf73b1d5d306bd,2,4,179000000.0,19.2,Fan,6196269b67433d2dc52e0130,98,4,,,,,,,,,,,,,,
Starground,631f782b8238ed283a232c16,2,1447110.0,3.31,0.74,145,0,True,Starground,631f782a8238ed283a232c09,2,1,551250.0,3.15,Hashboard,6319f840a8ce530569ef82b7,44,1,,,,,,,,,,,,,,
Steamfang Engine,6936e859b13b27427b9f69f1,4,523000000.0,38.0,110.0,52300,0,True,Steamfang Engine,6936e859b13b27427b9f69e9,2,3,199100000.0,26.0,Wire,6319f969a8ce530569f4b3e8,30,3,,,,,,,,,,,,,,
Steamfang Engine,6936e859b13b27427b9f69e1,2,75810000.0,17.0,16.0,7581,0,True,Steamfang Engine,6936e859b13b27427b9f69d9,2,1,28880000.0,10.0,Wire,6319f81fa8ce530569eee9dd,985,1,,,,,,,,,,,,,,
Steamfang Engine,6936e859b13b27427b9f69f9,5,1380000000.0,50.0,288.0,138000,0,True,Steamfang Engine,6936e859b13b27427b9f69f1,2,4,523000000.0,38.0,Wire,6196281467433d2dc53872b3,29,4,,,,,,,,,,,,,,
Steamwheedle,631f78318238ed283a232c57,2,2480625.0,3.86,1.26,249,0,True,Steamwheedle,631f782f8238ed283a232c4a,2,1,945000.0,3.68,Fan,6319f7baa8ce530569ed16b9,79,1,,,,,,,,,,,,,,
Steel HODLer,67c133ddb5e8c2c0f194d8dd,1,36750000.0,11.0,7.5,3675,0,True,Steel HODLer,67c133ddb5e8c2c0f194d8da,2,0,14000000.0,5.5,Wire,61b3604967433d2dc58893b0,21500,0,,,,,,,,,,,,,,
Stellar Gem,6777a6fb4e5d26a44b092597,3,72400000.0,14.0,33.5,7240,0,False,Stellar Gem,6777a6fb4e5d26a44b092591,2,2,27570000.0,8.0,Fan,61b35dac67433d2dc57d1156,95,2,,,,,,,,,,,,,,
Stellar Gem,6777a6fb4e5d26a44b092591,2,27570000.0,8.0,13.0,2757,0,False,Stellar Gem,6777a6fb4e5d26a44b09258b,2,1,10500000.0,3.0,Fan,6319f7baa8ce530569ed16b9,785,1,,,,,,,,,,,,,,
Stellar Key,68cd2c4ebedeb9a12ef52e68,1,10500000.0,7.0,1.5,1050,0,False,Stellar Key,68cd2c4ebedeb9a12ef52e65,2,0,4000000.0,3.0,Hashboard,61b3606767433d2dc58913a9,4000,0,,,,,,,,,,,,,,
Stolen Bitcoin,688c83111560d1f293dc3b10,2,20000000.0,12.0,0.65,2000,0,False,Stolen Bitcoin,688c83111560d1f293dc3b0a,2,1,7500000.0,5.0,Hashboard,6319f840a8ce530569ef82b7,39,1,,,,,,,,,,,,,,
StoneGuardian,668fe6dc7643815232eb88ac,4,20891640.0,10.95,11.0,2090,0,True,StoneGuardian,668fe6dc7643815232eb88a6,2,3,7958685.0,7.1,Hashboard,6319fc56a8ce530569024d79,3,3,,,,,,,,,,,,,,
StoneGuardian,668fe6dc7643815232eb88a6,3,7958685.0,7.1,4.5,796,0,True,StoneGuardian,668fe6dc7643815232eb88a0,2,2,3031875.0,4.36,Hashboard,61b35e3767433d2dc57f86a2,11,2,,,,,,,,,,,,,,
Stonks,667aefce7aadfd066ba5f158,4,56976990.0,10.95,24.0,5698,0,False,Stonks,667aefce7aadfd066ba5f152,2,3,21705495.0,7.1,Wire,6319f969a8ce530569f4b3e8,6,3,,,,,,,,,,,,,,
Stormclash,6936debdb13b27427b9f4e7c,4,428000000.0,34.0,90.0,42800,0,True,Stormclash,6936debdb13b27427b9f4e74,2,3,162900000.0,22.0,Wire,6319f969a8ce530569f4b3e8,24,3,,,,,,,,,,,,,,
Stormclash,6936debdb13b27427b9f4e84,5,1130000000.0,60.0,236.0,113000,0,True,Stormclash,6936debdb13b27427b9f4e7c,2,4,428000000.0,34.0,Wire,6196281467433d2dc53872b3,24,4,,,,,,,,,,,,,,
Stormclash,6936debdb13b27427b9f4e74,3,162900000.0,22.0,34.5,16290,0,True,Stormclash,6936debdb13b27427b9f4e6c,2,2,62030000.0,14.0,Wire,61b35dcd67433d2dc57daca3,105,2,,,,,,,,,,,,,,
Stream Setup,69a97a26446a62b77c10c271,5,70000000.0,40.0,13.0,7000,0,False,Stream Setup,69a97a26446a62b77c10c26a,2,4,25000000.0,18.0,Fan,6196269b67433d2dc52e0130,7,4,,,,,,,,,,,,,,
Stream Setup,69a97a26446a62b77c10c26a,4,25000000.0,18.0,7.0,2500,0,False,Stream Setup,69a97a26446a62b77c10c263,2,3,9200000.0,10.0,Fan,6319f918a8ce530569f33dd5,2,3,,,,,,,,,,,,,,
Stream Setup,69a97a26446a62b77c10c263,3,9200000.0,10.0,1.75,920,0,False,Stream Setup,69a97a26446a62b77c10c25c,2,2,3500000.0,4.0,Fan,61b35dac67433d2dc57d1156,6,2,,,,,,,,,,,,,,
Stream Setup,69a97a26446a62b77c10c25c,2,3500000.0,4.0,0.68,350,0,False,Stream Setup,69a97a26446a62b77c10c255,2,1,1350000.0,1.5,Fan,6319f7baa8ce530569ed16b9,45,1,,,,,,,,,,,,,,
Stream Setup,69a97a26446a62b77c10c255,1,1350000.0,1.5,0.1,135,0,False,Stream Setup,69a97a26446a62b77c10c251,2,0,500000.0,0.5,Fan,61b35fea67433d2dc586f7fe,45,0,,,,,,,,,,,,,,
Subminerine,631f7a9d8238ed283a2348ee,5,1871310.0,0.32,10.0,188,0,True,Subminerine,631f7a9c8238ed283a2348e1,2,4,712845.0,0.3,Fan,6196269b67433d2dc52e0130,4,4,,,,,,,,,,,,,,
Subminerine,631f7a988238ed283a2348ba,1,39375.0,0.26,0.03,4,0,True,Subminerine,62a721f19b5a37db46bf9780,2,0,15000.0,0.25,Hashboard,61b3606767433d2dc58913a9,90,0,,,,,,,,,,,,,,
Subminerine,631f7a9c8238ed283a2348e1,4,712845.0,0.3,7.0,72,0,True,Subminerine,631f7a9b8238ed283a2348d4,2,3,271530.0,0.29,Hashboard,6319fc56a8ce530569024d79,2,3,,,,,,,,,,,,,,
Subminerine,631f7a9b8238ed283a2348d4,3,271530.0,0.29,0.74,28,0,True,Subminerine,631f7a998238ed283a2348c7,2,2,103425.0,0.28,Hashboard,61b35e3767433d2dc57f86a2,2,2,,,,,,,,,,,,,,
Sugar-Melon,631f7ae58238ed283a234c48,1,1968750.0,4.2,1.0,197,0,True,Sugar-Melon,62bac64c9b5a37db46221d7e,2,0,750000.0,4.0,Wire,61b3604967433d2dc58893b0,2900,0,,,,,,,,,,,,,,
Sugar-Melon,631f7ae98238ed283a234c6f,4,35610750.0,4.86,19.0,3562,0,True,Sugar-Melon,631f7ae88238ed283a234c62,2,3,13566000.0,4.63,Wire,6319f969a8ce530569f4b3e8,5,3,,,,,,,,,,,,,,
"Sun, Skin & Sin",68c3e858e804ea5083724c79,5,150000000.0,50.0,10.0,15000,0,False,"Sun, Skin & Sin",68c3e858e804ea5083724c73,2,4,50000000.0,22.0,Wire,6196281467433d2dc53872b3,1,4,,,,,,,,,,,,,,
"Sun, Skin & Sin",68c3e858e804ea5083724c73,4,50000000.0,22.0,7.0,5000,0,False,"Sun, Skin & Sin",68c3e858e804ea5083724c6d,2,3,20000000.0,12.0,Wire,6319f969a8ce530569f4b3e8,2,3,,,,,,,,,,,,,,
"Sun, Skin & Sin",68c3e858e804ea5083724c6d,3,20000000.0,12.0,0.74,2000,0,False,"Sun, Skin & Sin",68c3e858e804ea5083724c67,2,2,7500000.0,5.0,Wire,61b35dcd67433d2dc57daca3,3,2,,,,,,,,,,,,,,
"Sun, Skin & Sin",68c3e858e804ea5083724c67,2,7500000.0,5.0,0.25,750,0,False,"Sun, Skin & Sin",68c3e858e804ea5083724c61,2,1,3000000.0,2.5,Wire,6319f81fa8ce530569eee9dd,17,1,,,,,,,,,,,,,,
"Sun, Skin & Sin",68c3e858e804ea5083724c61,1,3000000.0,2.5,0.1,300,0,False,"Sun, Skin & Sin",68c3e858e804ea5083724c5e,2,0,1000000.0,1.0,Wire,61b3604967433d2dc58893b0,40,0,,,,,,,,,,,,,,
Sun-kissed Shores,64a80c3a3fd5253fb80fa028,3,14922705.0,6.13,8.0,1493,0,True,Sun-kissed Shores,64a80c393fd5253fb80fa01a,2,2,5684805.0,4.91,Fan,61b35dac67433d2dc57d1156,21,2,,,,,,,,,,,,,,
Sun-kissed Shores,64a80c3a3fd5253fb80fa036,4,39172140.0,7.67,20.0,3918,0,True,Sun-kissed Shores,64a80c3a3fd5253fb80fa028,2,3,14922705.0,6.13,Fan,6319f918a8ce530569f33dd5,5,3,,,,,,,,,,,,,,
Sunforge,6972125e6cca9b4fec386747,5,230000000.0,40.0,10.0,23000,0,False,Sunforge,6972125e6cca9b4fec386741,2,4,84000000.0,18.0,Wire,6196281467433d2dc53872b3,1,4,,,,,,,,,,,,,,
Sunforge,6972125e6cca9b4fec386741,4,84000000.0,18.0,7.0,8400,0,False,Sunforge,6972125e6cca9b4fec38673b,2,3,31800000.0,10.0,Wire,6319f969a8ce530569f4b3e8,2,3,,,,,,,,,,,,,,
Sunforge,6972125e6cca9b4fec38673b,3,31800000.0,10.0,0.74,3180,0,False,Sunforge,6972125e6cca9b4fec386735,2,2,12080000.0,4.0,Wire,61b35dcd67433d2dc57daca3,2,2,,,,,,,,,,,,,,
Sunforge,6972125e6cca9b4fec38672f,1,4600000.0,1.5,0.06,460,0,False,Sunforge,6972125e6cca9b4fec38672c,2,0,1750000.0,0.5,Wire,61b3604967433d2dc58893b0,170,0,,,,,,,,,,,,,,
Sunforge,6972125e6cca9b4fec386735,2,12080000.0,4.0,0.23,1208,0,False,Sunforge,6972125e6cca9b4fec38672f,2,1,4600000.0,1.5,Wire,6319f81fa8ce530569eee9dd,14,1,,,,,,,,,,,,,,
SunMiner R2,650034a52216e1841eba80d0,2,833805.0,2.6,0.38,84,0,True,SunMiner R2,650034a52216e1841eba80c8,2,1,317625.0,1.25,Fan,6319f7baa8ce530569ed16b9,24,1,,,,,,,,,,,,,,
SunMiner R2,650034a52216e1841eba80c8,1,317625.0,1.25,0.14,32,0,True,SunMiner R2,650034a52216e1841eba80c5,2,0,121000.0,0.0,Fan,61b35fea67433d2dc586f7fe,500,0,,,,,,,,,,,,,,
SunMiner R2,650034a52216e1841eba80e0,4,5745705.0,5.5,7.0,575,0,True,SunMiner R2,650034a52216e1841eba80d8,2,3,2188830.0,4.0,Fan,6319f918a8ce530569f33dd5,2,3,,,,,,,,,,,,,,
SunMiner R2,650034a52216e1841eba80e8,5,15082515.0,8.0,10.0,1509,0,True,SunMiner R2,650034a52216e1841eba80e0,2,4,5745705.0,5.5,Fan,6196269b67433d2dc52e0130,4,4,,,,,,,,,,,,,,
SunMiner R2,650034a52216e1841eba80d8,3,2188830.0,4.0,0.99,219,0,True,SunMiner R2,650034a52216e1841eba80d0,2,2,833805.0,2.6,Fan,61b35dac67433d2dc57d1156,3,2,,,,,,,,,,,,,,
Sunseeker,64a80c153fd5253fb80f9d96,1,51240.0,0.55,0.03,6,0,True,Sunseeker,64a6ce8eaf7caabb3d115218,2,0,19500.0,0.0,Fan,61b35fea67433d2dc586f7fe,90,0,,,,,,,,,,,,,,
Sunseeker,64a80c173fd5253fb80f9db2,3,353115.0,2.08,0.74,36,0,True,Sunseeker,64a80c163fd5253fb80f9da4,2,2,134505.0,1.66,Fan,61b35dac67433d2dc57d1156,2,2,,,,,,,,,,,,,,
Sunseeker,64a80c183fd5253fb80f9dc0,4,926940.0,2.6,7.0,93,0,True,Sunseeker,64a80c173fd5253fb80f9db2,2,3,353115.0,2.08,Fan,6319f918a8ce530569f33dd5,2,3,,,,,,,,,,,,,,
Sunset Bay M-23,64c7bf96529ebabe1a4562f5,5,35523390.0,7.2,17.0,3553,0,True,Sunset Bay M-23,64c7bf96529ebabe1a4562ed,2,4,13532715.0,4.8,Wire,6196281467433d2dc53872b3,2,4,,,,,,,,,,,,,,
Sunset Bay M-23,64c7bf96529ebabe1a4562ed,4,13532715.0,4.8,7.0,1354,0,True,Sunset Bay M-23,64c7bf96529ebabe1a4562e5,2,3,5155290.0,3.84,Wire,6319f969a8ce530569f4b3e8,2,3,,,,,,,,,,,,,,
Sunset Bay M-23,64c7bf96529ebabe1a4562dd,2,1963920.0,3.07,0.9,197,0,True,Sunset Bay M-23,64c7bf96529ebabe1a4562d5,2,1,748125.0,1.02,Wire,6319f81fa8ce530569eee9dd,56,1,,,,,,,,,,,,,,
Sunset Bay M-23,64c7bf96529ebabe1a4562e5,3,5155290.0,3.84,2.36,516,0,True,Sunset Bay M-23,64c7bf96529ebabe1a4562dd,2,2,1963920.0,3.07,Wire,61b35dcd67433d2dc57daca3,7,2,,,,,,,,,,,,,,
Sunset Bay M-23,64c7bf96529ebabe1a4562d5,1,748125.0,1.02,0.34,75,0,True,Sunset Bay M-23,64c7bf96529ebabe1a4562d2,2,0,285000.0,0.0,Wire,61b3604967433d2dc58893b0,1000,0,,,,,,,,,,,,,,
Sunset Beach,631f7ae08238ed283a234c07,1,918750.0,2.1,0.47,92,0,True,Sunset Beach,62bac60c9b5a37db4620b95a,2,0,350000.0,2.0,Fan,61b35fea67433d2dc586f7fe,1400,0,,,,,,,,,,,,,,
Sunset Beach,631f7ae18238ed283a234c14,2,2411745.0,2.21,1.23,242,0,True,Sunset Beach,631f7ae08238ed283a234c07,2,1,918750.0,2.1,Fan,6319f7baa8ce530569ed16b9,77,1,,,,,,,,,,,,,,
Sunset City,631f78198238ed283a232b39,5,11842005.0,2.55,10.0,1185,0,True,Sunset City,631f78188238ed283a232b2c,2,4,4511220.0,2.43,Wire,6196281467433d2dc53872b3,1,4,,,,,,,,,,,,,,
Sunset City M-23,64c7bb33529ebabe1a45611e,2,3807300.0,4.91,1.75,381,0,True,Sunset City M-23,64c7bb33529ebabe1a456116,2,1,1450365.0,2.12,Fan,6319f7baa8ce530569ed16b9,110,1,,,,,,,,,,,,,,
Sunset City M-23,64c7bb33529ebabe1a45612e,4,26234880.0,7.67,13.0,2624,0,True,Sunset City M-23,64c7bb33529ebabe1a456126,2,3,9994215.0,6.13,Fan,6319f918a8ce530569f33dd5,3,3,,,,,,,,,,,,,,
Sunset City M-23,64c7bb33529ebabe1a456136,5,68866560.0,11.5,32.0,6887,0,True,Sunset City M-23,64c7bb33529ebabe1a45612e,2,4,26234880.0,7.67,Fan,6196269b67433d2dc52e0130,12,4,,,,,,,,,,,,,,
Sunset City M-23,64c7bb33529ebabe1a456116,1,1450365.0,2.12,0.67,146,0,True,Sunset City M-23,64c7bb33529ebabe1a456113,2,0,552500.0,1.0,Fan,61b35fea67433d2dc586f7fe,1900,0,,,,,,,,,,,,,,
Sunshine Bay,65018d9a2216e1841ebaad35,3,2604735.0,2.08,1.31,261,0,True,Sunshine Bay,65018d9a2216e1841ebaad2d,2,2,992250.0,1.66,Wire,61b35dcd67433d2dc57daca3,4,2,,,,,,,,,,,,,,
Sunshine Bay,65018d9a2216e1841ebaad25,1,378000.0,0.75,0.19,38,0,True,Sunshine Bay,65018d9a2216e1841ebaad22,2,0,144000.0,0.0,Wire,61b3604967433d2dc58893b0,600,0,,,,,,,,,,,,,,
Sunshine Bay,65018d9a2216e1841ebaad2d,2,992250.0,1.66,0.5,100,0,True,Sunshine Bay,65018d9a2216e1841ebaad25,2,1,378000.0,0.75,Wire,6319f81fa8ce530569eee9dd,31,1,,,,,,,,,,,,,,
Sunshine Bay,65018d9a2216e1841ebaad3d,4,6837495.0,2.6,7.0,684,0,True,Sunshine Bay,65018d9a2216e1841ebaad35,2,3,2604735.0,2.08,Wire,6319f969a8ce530569f4b3e8,2,3,,,,,,,,,,,,,,
Sunshine Bay,65018d9a2216e1841ebaad45,5,17948490.0,3.9,10.0,1795,0,True,Sunshine Bay,65018d9a2216e1841ebaad3d,2,4,6837495.0,2.6,Wire,6196281467433d2dc53872b3,1,4,,,,,,,,,,,,,,
Surprise Celebration,6474b313cee923ae67791c89,1,3937500.0,6.0,2.0,394,0,False,Surprise Celebration,6474a38830cd78b9cb76478f,2,0,1500000.0,5.0,Wire,61b3604967433d2dc58893b0,5800,0,,,,,,,,,,,,,,
Surprise Celebration,6474b314cee923ae67791c97,2,10335990.0,7.0,5.5,1034,0,False,Surprise Celebration,6474b313cee923ae67791c89,2,1,3937500.0,6.0,Wire,6319f81fa8ce530569eee9dd,325,1,,,,,,,,,,,,,,
Surprise Celebration,6474b315cee923ae67791ca5,3,27132000.0,8.0,14.0,2714,0,False,Surprise Celebration,6474b314cee923ae67791c97,2,2,10335990.0,7.0,Wire,61b35dcd67433d2dc57daca3,41,2,,,,,,,,,,,,,,
Surprise Celebration,6474b317cee923ae67791cc1,5,186956490.0,11.5,95.0,18696,0,False,Surprise Celebration,6474b316cee923ae67791cb3,2,4,71221500.0,9.0,Wire,6196281467433d2dc53872b3,9,4,,,,,,,,,,,,,,
Survive Relic,680f52bc672b78a8fb8fa265,5,230000000.0,30.0,57.0,23000,0,False,Survive Relic,680f52bc672b78a8fb8fa25f,2,4,84000000.0,18.0,Wire,6196281467433d2dc53872b3,6,4,,,,,,,,,,,,,,
Survivor,631f78678238ed283a232ee1,2,516810.0,2.21,0.26,52,0,True,Survivor,631f78668238ed283a232ed4,2,1,196875.0,2.1,Fan,6319f7baa8ce530569ed16b9,16,1,,,,,,,,,,,,,,
Survivor,631f786b8238ed283a232f08,5,9348675.0,2.55,10.0,935,0,True,Survivor,631f786a8238ed283a232efb,2,4,3561390.0,2.43,Fan,6196269b67433d2dc52e0130,4,4,,,,,,,,,,,,,,
Survivor,631f78698238ed283a232eee,3,1356705.0,2.32,0.74,136,0,True,Survivor,631f78678238ed283a232ee1,2,2,516810.0,2.21,Fan,61b35dac67433d2dc57d1156,2,2,,,,,,,,,,,,,,
Sweet Lies,67addb53fabdc202c4b3b22d,4,191000000.0,32.5,29.0,19100,0,False,Sweet Lies,67addb53fabdc202c4b3b227,2,3,72400000.0,24.0,Fan,6319f918a8ce530569f33dd5,8,3,,,,,,,,,,,,,,
Sweet Lies,67addb53fabdc202c4b3b233,5,510000000.0,42.0,76.0,51000,0,False,Sweet Lies,67addb53fabdc202c4b3b22d,2,4,191000000.0,32.5,Fan,6196269b67433d2dc52e0130,29,4,,,,,,,,,,,,,,
Sweet Memory Miner,6492ee188ecc44149f717d90,2,3858750.0,4.91,1.97,386,0,True,Sweet Memory Miner,6492ee178ecc44149f717d82,2,1,1470000.0,2.42,Hashboard,6319f840a8ce530569ef82b7,120,1,,,,,,,,,,,,,,
Sweet Memory Miner,6492ee1b8ecc44149f717dba,5,69797070.0,11.5,36.0,6980,0,True,Sweet Memory Miner,6492ee1a8ecc44149f717dac,2,4,26589360.0,7.67,Hashboard,6196289f67433d2dc53c0c5d,2,4,,,,,,,,,,,,,,
Sweet Memory Miner,6492ee1a8ecc44149f717dac,4,26589360.0,7.67,14.0,2659,0,True,Sweet Memory Miner,6492ee198ecc44149f717d9e,2,3,10129245.0,6.13,Hashboard,6319fc56a8ce530569024d79,3,3,,,,,,,,,,,,,,
Sweet Memory Miner,6492ee198ecc44149f717d9e,3,10129245.0,6.13,5.5,1013,0,True,Sweet Memory Miner,6492ee188ecc44149f717d90,2,2,3858750.0,4.91,Hashboard,61b35e3767433d2dc57f86a2,14,2,,,,,,,,,,,,,,
Sweet Noel,657c2b1a8112f2f9a360bdf1,3,7958685.0,8.54,4.5,796,0,False,Sweet Noel,657c2b1a8112f2f9a360bde9,2,2,3031875.0,5.6,Hashboard,61b35e3767433d2dc57f86a2,11,2,,,,,,,,,,,,,,
Sweet Noel,657c2b1a8112f2f9a360bde9,2,3031875.0,5.6,1.55,304,0,False,Sweet Noel,657c2b1a8112f2f9a360bde1,2,1,1155000.0,3.5,Hashboard,6319f840a8ce530569ef82b7,95,1,,,,,,,,,,,,,,
Sweet Noel,657c2b1a8112f2f9a360be01,5,54840555.0,18.42,29.0,5485,0,False,Sweet Noel,657c2b1a8112f2f9a360bdf9,2,4,20891640.0,12.66,Hashboard,6196289f67433d2dc53c0c5d,1,4,,,,,,,,,,,,,,
Sweet Noel,657c2b1a8112f2f9a360bde1,1,1155000.0,3.5,0.59,116,0,False,Sweet Noel,657c2b1a8112f2f9a360bdde,2,0,440000.0,2.0,Hashboard,61b3606767433d2dc58913a9,1700,0,,,,,,,,,,,,,,
Sweet Noel,657c2b1a8112f2f9a360bdf9,4,20891640.0,12.66,11.0,2090,0,False,Sweet Noel,657c2b1a8112f2f9a360bdf1,2,3,7958685.0,8.54,Hashboard,6319fc56a8ce530569024d79,3,3,,,,,,,,,,,,,,
Sweets Stealer,6399c3841c483a58f70e9da0,4,1101975.0,2.6,7.0,111,0,True,Sweets Stealer,6399c3831c483a58f70e9d92,2,3,419790.0,2.08,Wire,6319f969a8ce530569f4b3e8,2,3,,,,,,,,,,,,,,
Sweets Stealer,6399c3821c483a58f70e9d84,2,159915.0,1.66,0.13,16,0,True,Sweets Stealer,6399c3811c483a58f70e9d76,2,1,60900.0,0.55,Wire,6319f81fa8ce530569eee9dd,8,1,,,,,,,,,,,,,,
Sweets Stealer,6399c3811c483a58f70e9d76,1,60900.0,0.55,0.03,7,0,True,Sweets Stealer,6398e9e195b70ff678b1e56b,2,0,23200.0,0.0,Wire,61b3604967433d2dc58893b0,90,0,,,,,,,,,,,,,,
Synaptic Pulse,64be431d42cd159c81f1afc7,3,4811625.0,3.57,2.41,482,0,True,Synaptic Pulse,64be431c42cd159c81f1afb9,2,2,1832985.0,2.86,Hashboard,61b35e3767433d2dc57f86a2,7,2,,,,,,,,,,,,,,
Synaptic Pulse,64be431b42cd159c81f1afab,1,698250.0,2.37,0.35,70,0,True,Synaptic Pulse,64bd02c4539e6e303689b18d,2,0,266000.0,2.0,Hashboard,61b3606767433d2dc58913a9,1000,0,,,,,,,,,,,,,,
Synaptic Pulse,64be431f42cd159c81f1afe3,5,33155220.0,6.7,17.0,3316,0,True,Synaptic Pulse,64be431e42cd159c81f1afd5,2,4,12630555.0,4.47,Hashboard,6196289f67433d2dc53c0c5d,1,4,,,,,,,,,,,,,,
